Timestamp,FULL NAME,NICKNAME,GENDER,DATE OF BIRTH,PHONE NUMBER,EMAIL ADDRESS,INSTITUTION TYPE,PROGRAM SELECTED,BRANCH
17/02/2019 15:25:48,Participant 2007,Participant 2007,Pria,14/09/2009,85000002007,participant2007@email.com,Internal,Music - Drum,Sragen
17/02/2019 18:08:54,participant 2008,participant 2008,Wanita,30/09/2008,85000002008,participant2008@email.com,Internal,Vocal - Singer,Solo (Open Class)
18/02/2019 01:19:16,Participant 2009,Participant 2009,Pria,20/10/1994,85000002009,participant2009@email.com,Internal,Music - Bass,Bandung
18/02/2019 08:55:42,Participant 2010,Participant 2010,Wanita,7/8/2007,85000002010,participant2010@email.com,Internal,Arts - Percussion,Solo (Open Class)
18/02/2019 10:33:59,Participant 2011,Participant 2011,Pria,27/12/2005,85000002011,participant2011@email.com,Internal,Arts - Flag,Solo (Open Class)
18/02/2019 14:44:55,Participant 2012,Participant 2012,Pria,8/1/2007,85000002012,participant2012@email.com,Internal,Music - Guitar,Solo (Open Class)
18/02/2019 15:46:31,PARTICIPANT 2013,PARTICIPANT 2013,Pria,2/10/1976,85000002013,participant2013@email.com,Internal,Audio - Engineer,Solo  (Open Class)
18/02/2019 16:02:47,Participant 2014,Participant 2014,Wanita,30/11/2003,85000002014,participant2014@email.com,Internal,Music - Keyboard,Yogyakarta (Open Class)
18/02/2019 16:36:25,Participant 2015,Participant 2015,Pria,4/6/2008,85000002015,participant2015@email.com,Internal,Music - Drum,Solo (Open Class)
18/02/2019 16:58:56,Participant 2016,Participant 2016,Pria,26/05/1996,85000002016,participant2016@email.com,Internal,Music - Bass,Solo (Open Class)
18/02/2019 17:05:19,Participant 2017,Participant 2017,Pria,9/10/2008,85000002017,participant2017@email.com,Internal,Music - Bass,Solo (Open Class)
18/02/2019 17:07:52,Participant 2018,Participant 2018,Pria,16/05/2003,85000002018,participant2018@email.com,Internal,Vocal - Singer,Solo (Open Class)
18/02/2019 17:48:22,PARTICIPANT 2019,PARTICIPANT 2019,Wanita,5/9/2012,85000002019,participant2019@email.com,Internal,Arts - Percussion,Solo (Open Class)
18/02/2019 18:34:04,Participant 2020,Participant 2020,Pria,3/4/2000,85000002020,participant2020@email.com,Internal,Visual - Makeup,Sragen
18/02/2019 18:43:14,Participant 2021,Participant 2021,Pria,25/02/1991,85000002021,participant2021@email.com,Internal,Arts - Flag,Yogyakarta (Open Class)
18/02/2019 18:46:00,Participant 2022,Participant 2022,Pria,4/2/1998,85000002022,participant2022@email.com,Internal,Audio - Engineer,Solo (Open Class)
18/02/2019 19:02:09,Participant 2023,Participant 2023,Wanita,18/11/2002,85000002023,participant2023@email.com,Internal,Vocal - Choir,Solo (Open Class)
18/02/2019 19:02:56,Participant 2024,Participant 2024,Pria,29/12/2004,85000002024,participant2024@email.com,Internal,Music - Bass,Sragen
18/02/2019 19:14:24,Participant 2025,Participant 2025,Pria,20/11/2005,85000002025,participant2025@email.com,Internal,Music - Guitar,Solo  (Open Class)
18/02/2019 19:50:21,Participant 2026,Participant 2026,Pria,14/10/2003,85000002026,participant2026@email.com,Internal,Vocal - Choir,Yogyakarta (Open Class)
18/02/2019 21:04:44,Participant 2027,Participant 2027,Wanita,23/07/2001,85000002027,participant2027@email.com,Internal,Arts - Percussion,Yogyakarta (Open Class)
18/02/2019 21:06:40,PARTICIPANT 2028,PARTICIPANT 2028,Wanita,6/10/2008,85000002028,participant2028@email.com,Internal,Arts - Percussion,Sragen
18/02/2019 21:08:46,Participant 2029,Participant 2029,Pria,27/07/2007,85000002029,participant2029@email.com,Internal,Music - Guitar,Solo (Open Class)
18/02/2019 21:17:16,Participant 2030,Participant 2030,Pria,10/2/2009,85000002030,participant2030@email.com,Internal,Music - Bass,Sragen
18/02/2019 21:29:40,Participant 2031,Participant 2031,Wanita,27/04/2006,85000002031,participant2031@email.com,Internal,Music - Guitar,Solo (Open Class)
18/02/2019 22:44:39,Participant 903,Participant 903,Wanita,23/05/1997,85000000903,participant903@email.com,Internal,Vocal - Singer,Solo (Open Class)
18/02/2019 23:27:58,Participant 2032,Participant 2032,Wanita,28/05/2006,85000002032,participant2032@email.com,Internal,Music - Guitar,Yogyakarta (Open Class)
19/02/2019 00:12:57,Participant 2033,Participant 2033,Pria,17/08/2000,85000002033,participant2033@email.com,Internal,Music - Guitar,Solo (Open Class)
19/02/2019 00:41:31,Participant 2034,Participant 2034,Pria,20/06/2024,85000002034,participant2034@email.com,Internal,Vocal - Singer,Solo (Open Class)
19/02/2019 08:11:39,Participant 2035,Participant 2035,Pria,7/4/1989,85000002035,participant2035@email.com,Internal,Music - Drum,Solo (Open Class)
19/02/2019 09:56:31,Participant 2036,Participant 2036,Pria,18/07/1998,85000002036,participant2036@email.com,Internal,Vocal - Singer,Madiun
19/02/2019 10:03:51,Participant 1717,Participant 1717,Wanita,12/3/1990,85000001717,participant1717@email.com,Internal,Vocal - Singer,Jakarta (Open Class)
19/02/2019 12:24:43,Participant 1993,Participant 1993,Pria,29/04/2003,85000001993,participant1993@email.com,Internal,Music - Keyboard,Sragen
19/02/2019 12:51:23,participant 2037,participant 2037,Wanita,3/1/2011,85000002037,participant2037@email.com,Internal,Arts - Movement,Solo (Open Class)
19/02/2019 13:04:18,PARTICIPANT 2038,PARTICIPANT 2038,Wanita,23/09/2001,85000002038,participant2038@email.com,Internal,Vocal - Body Voice,Yogyakarta (Open Class)
19/02/2019 13:09:10,PARTICIPANT 2039,PARTICIPANT 2039,Wanita,12/9/1997,85000002039,participant2039@email.com,Internal,Vocal - Body Voice,Yogyakarta (Open Class)
19/02/2019 13:12:50,PARTICIPANT 2040,PARTICIPANT 2040,Pria,6/4/2001,85000002040,participant2040@email.com,Internal,Vocal - Body Voice,Yogyakarta (Open Class)
19/02/2019 13:16:06,PARTICIPANT 2041,PARTICIPANT 2041,Pria,1/7/1997,85000002041,participant2041@email.com,Internal,Vocal - Body Voice,Yogyakarta (Open Class)
19/02/2019 14:29:38,Participant 2042,Participant 2042,Pria,14/07/2005,85000002042,participant2042@email.com,Internal,Music - Drum,Solo (Open Class)
19/02/2019 15:08:33,PARTICIPANT 1731,PARTICIPANT 1731,Pria,19/02/2002,85000001731,participant1731@email.com,Internal,Music - Keyboard,Yogyakarta (Open Class)
19/02/2019 16:06:42,Participant 2043,Participant 2043,Wanita,21/09/1977,85000002043,participant2043@email.com,Internal,Vocal - Body Voice,Solo (Open Class)
19/02/2019 16:34:57,Participant 2044,Participant 2044,Wanita,21/10/2004,85000002044,participant2044@email.com,Internal,Vocal - Singer,Yogyakarta (Open Class)
19/02/2019 19:03:24,Participant 2045,Participant 2045,Pria,6/4/2010,85000002045,participant2045@email.com,Internal,Arts - Movement,Solo (Open Class)
19/02/2019 19:22:05,PARTICIPANT 2046,PARTICIPANT 2046,Pria,9/3/1996,85000002046,participant2046@email.com,Internal,Music - Drum,Solo (Open Class)
19/02/2019 21:42:06,Participant 2047,Participant 2047,Pria,17/01/1998,85000002047,participant2047@email.com,Internal,Music - Drum,Jakarta (Open Class)
19/02/2019 22:08:46,Participant 2048,Participant 2048,Pria,5/2/2011,85000002048,participant2048@email.com,Internal,Music - Guitar,Solo (Open Class)
20/02/2019 05:30:44,PARTICIPANT 2049,PARTICIPANT 2049,Pria,16/11/2010,85000002049,participant2049@email.com,Internal,Vocal - Singer,Solo (Open Class)
20/02/2019 05:48:35,Participant 2050,Participant 2050,Wanita,2/5/1979,85000002050,participant2050@email.com,Internal,Arts - Movement,Solo (Open Class)
20/02/2019 08:38:30,Participant 2051,Participant 2051,Pria,18/06/2006,85000002051,participant2051@email.com,Internal,Vocal - Singer,Solo  (Open Class)
20/02/2019 08:43:26,Participant 2052,Participant 2052,Wanita,9/8/2006,85000002052,participant2052@email.com,Internal,Vocal - Singer,Solo  (Open Class)
20/02/2019 21:25:27,Participant 1933,Participant 1933,Wanita,17/02/2024,85000001933,participant1933@email.com,Internal,Vocal - Singer,Madiun
20/02/2019 22:43:50,Participant 2053,Participant 2053,Pria,1/7/1998,85000002053,participant2053@email.com,Internal,Music - Bass,Tangerang
20/02/2019 23:56:14,Participant 2027,Participant 2027,Wanita,23/07/2001,85000002027,participant2027@email.com,Internal,Arts - Percussion,Yogyakarta (Open Class)
21/02/2019 00:13:31,Participant 2054,Participant 2054,Wanita,14/09/1960,85000002054,participant2054@email.com,Internal,Vocal - Body Voice,Jakarta (Open Class)
21/02/2019 09:36:13,Participant 1811,Participant 1811,Pria,11/2/2005,85000001811,participant1811@email.com,Internal,Music - Drum,Malang
21/02/2019 15:14:38,PARTICIPANT 2055,PARTICIPANT 2055,Wanita,20/03/1983,85000002055,participant2055@email.com,Internal,Vocal - Body Voice,Solo (Open Class)
21/02/2019 15:32:33,Participant 1826,Participant 1826,Pria,28/02/2003,85000001826,participant1826@email.com,Internal,Music - Guitar,Malang
21/02/2019 15:34:03,Participant 1826,Participant 1826,Pria,28/02/2003,85000001826,participant1826@email.com,Internal,Music - Guitar,Malang
21/02/2019 22:57:37,Participant 2918,Participant 2918,Wanita,6/4/1997,85000002918,participant2918@email.com,Internal,Arts - Percussion,Yogyakarta
21/02/2019 23:17:42,Participant 2992,Participant 2992,Wanita,6/2/1992,85000002992,participant2992@email.com,Internal,Arts - Percussion,Yogyakarta
22/02/2019 03:58:32,PARTICIPANT 2061,PARTICIPANT 2061,Wanita,4/5/1980,85000002061,participant2061@email.com,Internal,Audio - Engineer,Solo (Open Class)
22/02/2019 07:07:05,PARTICIPANT 2056,PARTICIPANT 2056,Wanita,10/8/1973,85000002056,participant2056@email.com,Internal,Vocal - Singer,Solo (Open Class)
22/02/2019 07:34:38,Participant 2984,Participant 2984,Wanita,18/08/1997,85000002984,participant2984@email.com,Internal,Vocal - Choir,Yogyakarta
22/02/2019 08:30:42,Participant 2057,Participant 2057,Wanita,29/09/1989,85000002057,participant2057@email.com,Internal,Vocal - Singer,Solo (Open Class)
22/02/2019 08:44:26,Participant 2058,Participant 2058,Wanita,13/02/1978,85000002058,participant2058@email.com,Internal,Vocal - Singer,Solo (Open Class)
22/02/2019 11:31:27,Participant 2059,Participant 2059,Wanita,1/1/1995,85000002059,participant2059@email.com,Internal,Arts - Percussion,Jakarta (Open Class)
22/02/2019 13:14:54,Participant 2060,Participant 2060,Pria,9/11/1996,85000002060,participant2060@email.com,Internal,Arts - Flag,Jakarta (Open Class)
22/02/2019 13:53:39,Participant 2994,Participant 2994,Wanita,30/01/1995,85000002994,participant2994@email.com,Internal,Vocal - Choir,Yogyakarta
22/02/2019 15:15:42,Participant 1322,Participant 1322,Pria,16/03/1977,85000001322,participant1322@email.com,Internal,Music - Bass,Yogyakarta (Open Class)
22/02/2019 16:21:48,Participant 2062,Participant 2062,Pria,24/06/2009,85000002062,participant2062@email.com,Internal,Audio - Engineer,Solo (Open Class)
22/02/2019 16:29:59,Participant 2063,Participant 2063,Pria,21/08/2004,85000002063,participant2063@email.com,Internal,Audio - Engineer,Solo (Open Class)
22/02/2019 16:33:41,Participant 2064,Participant 2064,Wanita,24/08/1996,85000002064,participant2064@email.com,Internal,Vocal - Singer,Solo (Open Class)
22/02/2019 17:03:16,Participant 2065,Participant 2065,Pria,19/10/1998,85000002065,participant2065@email.com,Internal,Audio - Engineer,Solo  (Open Class)
22/02/2019 18:42:27,PARTICIPANT 2066,PARTICIPANT 2066,Pria,7/8/2002,85000002066,participant2066@email.com,Internal,Audio - Engineer,Solo (Open Class)
22/02/2019 18:51:54,Participant 2067,Participant 2067,Pria,18/05/2005,85000002067,participant2067@email.com,Internal,Audio - Engineer,Solo (Open Class)
22/02/2019 19:08:45,Participant 1446,Participant 1446,Wanita,6/9/1995,85000001446,participant1446@email.com,Internal,Arts - Percussion,Nias
22/02/2019 19:39:41,Participant 2981,Participant 2981,Wanita,19/08/1993,85000002981,participant2981@email.com,Internal,Vocal - Choir,Yogyakarta
22/02/2019 19:39:43,Participant 228,Participant 228,Pria,22/10/1991,85000000228,participant228@email.com,Internal,Vocal - Singer,Tangerang
22/02/2019 19:54:25,Participant 3012,Participant 3012,Pria,15/07/2019,85000003012,participant3012@email.com,Internal,Music - Bass,Yogyakarta
22/02/2019 20:34:01,Participant 2068,Participant 2068,Pria,22/09/2006,85000002068,participant2068@email.com,Internal,Music - Guitar,Solo (Open Class)
22/02/2019 20:34:28,Participant 2069,Participant 2069,Pria,14/04/2002,85000002069,participant2069@email.com,Internal,Audio - Engineer,Solo (Open Class)
22/02/2019 20:54:31,Participant 2070,Participant 2070,Pria,14/02/1992,85000002070,participant2070@email.com,Internal,Audio - Engineer,Solo (Open Class)
22/02/2019 21:09:46,Participant 3000,Participant 3000,Wanita,10/3/2019,85000003000,participant3000@email.com,Internal,Arts - Percussion,Yogyakarta
22/02/2019 21:43:31,Participant 2071,Participant 2071,Wanita,25/03/2001,85000002071,participant2071@email.com,Internal,Vocal - Singer,Sragen
22/02/2019 22:21:15,Participant 2072,Participant 2072,Pria,31/03/2006,85000002072,participant2072@email.com,Internal,Music - Guitar,Solo (Open Class)
22/02/2019 22:31:09,PARTICIPANT 1351,PARTICIPANT 1351,Wanita,21/05/1998,85000001351,participant1351@email.com,Internal,Vocal - Singer,Yogyakarta (Open Class)
22/02/2019 22:35:49,participant 2073,participant 2073,Pria,18/08/2011,85000002073,participant2073@email.com,Internal,Music - Drum,Solo (Open Class)
22/02/2019 23:26:48,Participant 2857,Participant 2857,Wanita,10/11/1999,85000002857,participant2857@email.com,Internal,Music - Drum,Yogyakarta
23/02/2019 00:26:21,Participant 2995,Participant 2995,Pria,26/06/1996,85000002995,participant2995@email.com,Internal,Music - Guitar,Yogyakarta
23/02/2019 05:01:06,Participant 2074,Participant 2074,Pria,6/6/2011,85000002074,participant2074@email.com,Internal,Audio - Engineer,Solo (Open Class)
23/02/2019 05:20:40,Participant 2075,Participant 2075,Wanita,9/11/2005,85000002075,participant2075@email.com,Internal,Audio - Engineer,Solo (Open Class)
23/02/2019 09:37:06,Participant 2076,Participant 2076,Wanita,28/09/1993,85000002076,participant2076@email.com,Internal,Vocal - Body Voice,Solo (Open Class)
23/02/2019 10:36:52,PARTICIPANT 2077,PARTICIPANT 2077,Pria,1/12/1987,85000002077,participant2077@email.com,Internal,Music - Bass,Solo (Open Class)
23/02/2019 16:22:21,Participant 2965,Participant 2965,Pria,24/06/1985,85000002965,participant2965@email.com,Internal,Music - Drum,Yogyakarta
23/02/2019 16:46:04,Participant 3001,Participant 3001,Wanita,18/08/1996,85000003001,participant3001@email.com,Internal,Arts - Movement,Yogyakarta
23/02/2019 17:05:57,Participant 2078,Participant 2078,Pria,26/06/2024,85000002078,participant2078@email.com,Internal,Audio - Engineer,Solo (Open Class)
23/02/2019 19:37:29,Participant 2985,Participant 2985,Wanita,7/9/1995,85000002985,participant2985@email.com,Internal,Vocal - Choir,Yogyakarta
23/02/2019 19:38:02,Participant 2079,Participant 2079,Wanita,13/03/2011,85000002079,participant2079@email.com,Internal,Arts - Movement,Solo (Open Class)
23/02/2019 21:28:20,Participant 2080,Participant 2080,Pria,3/11/2010,85000002080,participant2080@email.com,Internal,Arts - Movement,Solo (Open Class)
23/02/2019 22:05:10,Participant 2081,Participant 2081,Wanita,31/08/1995,85000002081,participant2081@email.com,Internal,Vocal - Singer,Jakarta (Open Class)
23/02/2019 23:04:40,Participant 2082,Participant 2082,Pria,17/05/1992,85000002082,participant2082@email.com,Internal,Audio - Engineer,Jakarta (Open Class)
24/02/2019 08:44:49,Participant 2083,Participant 2083,Pria,22/07/2009,85000002083,participant2083@email.com,Internal,Audio - Engineer,Solo (Open Class)
24/02/2019 09:08:29,Participant 2084,Participant 2084,Wanita,22/01/2004,85000002084,participant2084@email.com,Internal,Audio - Engineer,Solo  (Open Class)
24/02/2019 09:32:45,Participant 3004,Participant 3004,Pria,12/12/1989,85000003004,participant3004@email.com,Internal,Music - Keyboard,Yogyakarta
24/02/2019 09:47:03,Participant 2948,Participant 2948,Wanita,21/04/2000,85000002948,participant2948@email.com,Internal,Music - Keyboard,Yogyakarta
24/02/2019 09:48:57,Participant 2990,Participant 2990,Wanita,12/2/1997,85000002990,participant2990@email.com,Internal,Vocal - Choir,Yogyakarta
24/02/2019 11:55:18,Participant 3015,Participant 3015,Pria,11/4/2019,85000003015,participant3015@email.com,Internal,Vocal - Choir,Yogyakarta
24/02/2019 11:55:58,Participant 1814,Participant 1814,Wanita,13/03/1992,85000001814,participant1814@email.com,Internal,Vocal - Singer,Yogyakarta (Open Class)
24/02/2019 11:59:21,Participant 3002,Participant 3002,Wanita,20/07/1997,85000003002,participant3002@email.com,Internal,Music - Guitar,Yogyakarta
24/02/2019 12:27:53,Participant 2085,Participant 2085,Pria,6/4/2001,85000002085,participant2085@email.com,Internal,Vocal - Body Voice,Yogyakarta (Open Class)
24/02/2019 13:19:49,Participant 1849,Participant 1849,Wanita,17/09/2000,85000001849,participant1849@email.com,Internal,Vocal - Body Voice,Yogyakarta (Open Class)
24/02/2019 14:35:00,Participant 2039,Participant 2039,Wanita,12/9/1997,85000002039,participant2039@email.com,Internal,Vocal - Body Voice,Yogyakarta (Open Class)
24/02/2019 15:13:41,Participant 2954,Participant 2954,Pria,11/2/1986,85000002954,participant2954@email.com,Internal,Music - Drum,Yogyakarta
24/02/2019 17:12:34,Participant 2041,Participant 2041,Pria,1/7/1997,85000002041,participant2041@email.com,Internal,Vocal - Body Voice,Yogyakarta (Open Class)
24/02/2019 18:38:54,Participant 2731,Participant 2731,Wanita,29/06/2000,85000002731,participant2731@email.com,Internal,Arts - Percussion,Yogyakarta
